TITLE,URL,CONTENT
Article 222-54,/codes/article_lc/LEGIARTI000032632513,"Le fait de porter ou de transporter, hors de son domicile, sans motif légitime, et sous réserve des exceptions résultant des articles L. 315-1 et L. 315-2 du code de la sécurité intérieure, des matériels de guerre, armes, éléments d'armes ou munitions relevant des catégories A ou B, même en en étant régulièrement détenteur, est puni de sept ans d'emprisonnement et de 100 000 € d'amende.
Les peines sont portées à dix ans d'emprisonnement et à 500 000 € d'amende si l'auteur des faits a été antérieurement condamné pour une ou plusieurs infractions mentionnées aux articles 706-73 et 706-73-1 du code de procédure pénale à une peine égale ou supérieure à un an d'emprisonnement ferme.
Les mêmes peines sont applicables si deux personnes au moins sont trouvées ensemble porteuses de matériels de guerre, armes, éléments d'armes ou munitions ou si le transport est effectué par au moins deux personnes."
Article 222-55,/codes/article_lc/LEGIARTI000032632515,
Article 222-56,/codes/article_lc/LEGIARTI000032632517,"Le fait de frauduleusement supprimer, masquer, altérer ou modifier de façon quelconque les marquages, poinçons, numéros de série, emblèmes ou signes de toute nature apposés ou intégrés sur des matériels mentionnés à l'article L. 311-2 du code de la sécurité intérieure, des armes ou leurs éléments essentiels afin de garantir leur identification de manière certaine suivant les modalités fixées par un décret en Conseil d'Etat est puni de cinq ans d'emprisonnement et de 75 000 € d'amende."
Article 222-57,/codes/article_lc/LEGIARTI000032632519,"L'acquisition, la vente, la livraison ou le transport de matériels, d'armes et de leurs éléments essentiels mentionnés à l'article L. 311-2 du code de la sécurité intérieure dépourvus des marquages, poinçons, numéros de série, emblèmes ou signes de toute nature apposés ou intégrés sur les matériels, les armes ou leurs éléments essentiels, nécessaires à leur identification de manière certaine suivant les modalités fixées par le décret en Conseil d'Etat prévu à l'article 222-56 du présent code, ou dont les marquages, poinçons, numéros de série, emblèmes ou signes de toute nature ont été supprimés, masqués, altérés ou modifiés, est puni de cinq ans d'emprisonnement et de 75 000 € d'amende.
Les peines sont portées à dix ans d'emprisonnement et à 500 000 € d'amende lorsque l'infraction est commise en bande organisée."
Article 222-58,/codes/article_lc/LEGIARTI000032632521,Le fait de contrefaire un poinçon d'épreuve ou d'utiliser frauduleusement des poinçons contrefaits est puni de cinq ans d'emprisonnement et de 75 000 € d'amende.
Article 222-59,/codes/article_lc/LEGIARTI000032632523,"Le fait de constituer ou de reconstituer une arme est puni de cinq ans d'emprisonnement et de 75 000 € d'amende.
Est puni des mêmes peines le fait de modifier une arme et d'en changer ainsi la catégorie au sens de l'article L. 311-2 du code de la sécurité intérieure ou de détenir en connaissance de cause une arme ayant fait l'objet d'une modification mentionnée à l'article 222-56 du présent code.
Les peines sont portées à sept ans d'emprisonnement et à 100 000 € d'amende si l'auteur des faits a été antérieurement condamné pour une ou plusieurs infractions mentionnées aux articles 706-73 et 706-73-1 du code de procédure pénale à une peine égale ou supérieure à un an d'emprisonnement ferme.
Les peines sont portées à dix ans d'emprisonnement et à 500 000 € d'amende lorsque l'infraction est commise en bande organisée."
Article 222-60,/codes/article_lc/LEGIARTI000032632525,
Article 222-61,/codes/article_lc/LEGIARTI000032632527,"Les personnes morales déclarées responsables pénalement, dans les conditions prévues à l'article 121-2, des infractions définies à la présente section encourent, outre l'amende suivant les modalités prévues à l'article 131-38, les peines prévues à l'article 131-39.
L'interdiction mentionnée au 2° du même article 131-39 porte sur l'activité dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise."
Article 222-62,/codes/article_lc/LEGIARTI000032632529,"I. – Les personnes physiques coupables des infractions prévues à la présente section encourent également les peines complémentaires suivantes :
1° L'interdiction de détenir ou de porter, pour une durée maximale de quinze ans, une arme soumise à autorisation ;
2° La confiscation d'une ou de plusieurs armes dont le condamné est propriétaire ou dont il a la libre disposition.
II. – En cas de condamnation pour les infractions prévues à la présente section, le prononcé des peines complémentaires est obligatoire. Toutefois, la juridiction peut, par une décision spécialement motivée, décider de ne pas prononcer ces peines, en considération des circonstances de l'infraction et de la personnalité de son auteur."
Article 222-63,/codes/article_lc/LEGIARTI000032632531,"Pour les infractions prévues à la présente section, peut être prononcée à titre de peine complémentaire l'interdiction de séjour, suivant les modalités prévues à l'article 131-31."
Article 222-64,/codes/article_lc/LEGIARTI000032632533,"L'interdiction du territoire français peut être prononcée dans les conditions prévues à l'article 131-30, soit à titre définitif, soit pour une durée maximale de dix ans, à l'encontre de tout étranger coupable de l'une des infractions prévues à la présente section."
Article 222-65,/codes/article_lc/LEGIARTI000032632535,
Article 222-66,/codes/article_lc/LEGIARTI000032632537,"Dans les cas prévus à la présente section, doit être prononcée, à l'encontre des personnes physiques et des personnes morales, la confiscation des installations, des matériels et de tout bien ayant servi, directement ou indirectement, à la commission de l'infraction, ainsi que de tout produit provenant de celle-ci, à quelque personne qu'ils appartiennent et en quelque lieu qu'ils se trouvent, dès lors que leur propriétaire ne pouvait en ignorer l'origine ou l'utilisation frauduleuse.
Peut également être prononcée la confiscation de tout ou partie des biens du condamné ou, sous réserve des droits du propriétaire de bonne foi, dont il a la libre disposition, quelle qu'en soit la nature, meubles ou immeubles, divis ou indivis."
Article 222-67,/codes/article_lc/LEGIARTI000032632539,L'article L. 317-1 du code de la sécurité intérieure est applicable à la présente section.
Article 223-1,/codes/article_lc/LEGIARTI000024042637,Le fait d'exposer directement autrui à un risque immédiat de mort ou de blessures de nature à entraîner une mutilation ou une infirmité permanente par la violation manifestement délibérée d'une obligation particulière    de prudence ou de sécurité imposée par la loi ou le règlement est puni d'un an d'emprisonnement et de 15 000 euros d'amende.
Article 223-1-1,/codes/article_lc/LEGIARTI000043974282,"Le fait de révéler, de diffuser ou de transmettre, par quelque moyen que ce soit, des informations relatives à la vie privée, familiale ou professionnelle d'une personne permettant de l'identifier ou de la localiser aux fins de l'exposer ou d'exposer les membres de sa famille à un risque direct d'atteinte à la personne ou aux biens que l'auteur ne pouvait ignorer est puni de trois ans d'emprisonnement et de 45 000 euros d'amende.
 Lorsque les faits sont commis au préjudice d'une personne dépositaire de l'autorité publique, chargée d'une mission de service public ou titulaire d'un mandat électif public ou d'un journaliste, au sens du deuxième alinéa de l'article 2 de la loi du 29 juillet 1881 sur la liberté de la presse, les peines sont portées à cinq ans d'emprisonnement et à 75 000 euros d'amende.
 Lorsque les faits sont commis au préjudice d'une personne mineure, les peines sont portées à cinq ans d'emprisonnement et à 75 000 euros d'amende.
 Lorsque les faits sont commis au préjudice d'une personne dont la particulière vulnérabilité, due à son âge, à une maladie, à une infirmité, à une déficience physique ou psychique ou à un état de grossesse, est apparente ou connue de leur auteur, les peines sont portées à cinq ans d'emprisonnement et à 75 000 euros d'amende.
 Lorsque les faits sont commis par voie de presse écrite ou audiovisuelle ou de communication au public en ligne, les dispositions particulières des lois qui régissent ces matières sont applicables en ce qui concerne la détermination des personnes responsables."
Article 223-2,/codes/article_lc/LEGIARTI000020630955,"Les personnes morales déclarées responsables pénalement, dans les conditions prévues par l'article 121-2, des infractions définies à l'article 223-1 encourent, outre l'amende suivant les modalités prévues par l'article 131-38, les peines prévues par les 2°, 3°, 8° et 9° de l'article 131-39. 
L'interdiction mentionnée au 2° de l'article 131-39 porte sur l'activité dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise."
Article 223-3,/codes/article_lc/LEGIARTI000006417773,"Le délaissement, en un lieu quelconque, d'une personne qui n'est pas en mesure de se protéger en raison de son âge ou de son état physique ou psychique est puni de cinq ans d'emprisonnement et de 75 000 euros d'amende."
Article 223-4,/codes/article_lc/LEGIARTI000006417774,"Le délaissement qui a entraîné une mutilation ou une infirmité permanente est puni de quinze ans de réclusion criminelle.
   Le délaissement qui a provoqué la mort est puni de vingt ans de réclusion criminelle."
Article 223-5,/codes/article_lc/LEGIARTI000006417776,Le fait d'entraver volontairement l'arrivée de secours destinés à faire échapper une personne à un péril imminent ou à combattre un sinistre présentant un danger pour la sécurité des personnes est puni de sept ans d'emprisonnement et de 100 000 euros d'amende.
Article 223-6,/codes/article_lc/LEGIARTI000037289588,"Quiconque pouvant empêcher par son action immédiate, sans risque pour lui ou pour les tiers, soit un crime, soit un délit contre l'intégrité corporelle de la personne s'abstient volontairement de le faire est puni de cinq ans d'emprisonnement et de 75 000 euros d'amende.
Sera puni des mêmes peines quiconque s'abstient volontairement de porter à une personne en péril l'assistance que, sans risque pour lui ou pour les tiers, il pouvait lui prêter soit par son action personnelle, soit en provoquant un secours.
Les peines sont portées à sept ans d'emprisonnement et 100 000 euros d'amende lorsque le crime ou le délit contre l'intégrité corporelle de la personne mentionnée au premier alinéa est commis sur un mineur de quinze ans ou lorsque la personne en péril mentionnée au deuxième alinéa est un mineur de quinze ans."
Article 223-7,/codes/article_lc/LEGIARTI000006417781,"Quiconque s'abstient volontairement de prendre ou de provoquer les mesures permettant, sans risque pour lui ou pour les tiers, de combattre un sinistre de nature à créer un danger pour la sécurité des personnes est puni de deux ans d'emprisonnement et de 30 000 euros d'amende."
Article 223-7-1,/codes/article_lc/LEGIARTI000020630948,"Les personnes morales déclarées responsables pénalement, dans les conditions prévues par l'article 121-2, des infractions définies à la présente section encourent, outre l'amende suivant les modalités prévues par l'article 131-38 : 
1° (Abrogé) ; 
2° Les peines mentionnées aux 2° à 9° de l'article 131-39 ; 
3° La peine mentionnée au 1° de l'article 131-39 pour les infractions prévues aux articles 223-5 et 223-6.
L'interdiction mentionnée au 2° de l'article 131-39 porte sur l'activité dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise."
Article 223-8,/codes/article_lc/LEGIARTI000032723038,"Le fait de pratiquer ou de faire pratiquer sur une personne une recherche mentionnée aux 1° ou 2° de l'article L. 1121-1 ou sur un essai clinique mentionné à l'article L. 1124-1 du code de la santé publique sans avoir recueilli le consentement libre, éclairé et, le cas échéant, écrit de l'intéressé, des titulaires de l'autorité parentale ou du tuteur ou d'autres personnes, autorités ou organes désignés pour consentir à la recherche ou pour l'autoriser, dans les cas prévus par le code de la santé publique ou par les articles 28 à 31 du règlement (UE) n° 536/2014 du Parlement européen et du Conseil du 16 avril 2014 relatif aux essais cliniques de médicaments, est puni de trois ans d'emprisonnement et de 45 000 € d'amende. 
Les mêmes peines sont applicables lorsque la recherche interventionnelle est pratiquée alors que le consentement a été retiré. 
Les mêmes peines sont applicables lorsqu'une recherche non interventionnelle est pratiquée alors que la personne s'y est opposée. 
Les dispositions du présent article ne sont pas applicables à l'examen des caractéristiques génétiques d'une personne ou à son identification par ses empreintes génétiques effectués à des fins de recherche scientifique."
Article 223-9,/codes/article_lc/LEGIARTI000020630943,"Les personnes morales déclarées responsables pénalement, dans les conditions prévues par l'article 121-2, des infractions définies à l'article 223-8 encourent, outre l'amende suivant les modalités prévues par l'article 131-38, les peines prévues par l'article 131-39.
L'interdiction mentionnée au 2° de l'article 131-39 porte sur l'activité dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise."
Article 223-10,/codes/article_lc/LEGIARTI000006417789,L'interruption de la grossesse sans le consentement de l'intéressée est punie de cinq ans d'emprisonnement et de 75 000 euros d'amende.
Article 223-11 (abrogé),,"L'interruption de la grossesse d'autrui est punie de deux ans d'emprisonnement et de 200 000 F d'amende lorsqu'elle est pratiquée, en connaissance de cause, dans l'une des circonstances suivantes :
   1° Après l'expiration du délai dans lequel elle est autorisée par la loi, sauf si elle est pratiquée pour un motif thérapeutique ;
   2° Par une personne n'ayant pas la qualité de médecin ;
   3° Dans un lieu autre qu'un établissement d'hospitalisation public ou qu'un établissement d'hospitalisation privé satisfaisant aux conditions prévues par la loi.
   Cette infraction est punie de cinq ans d'emprisonnement et de 500 000 F d'amende si le coupable la pratique habituellement.
   La tentative des délits prévus au présent article est punie des mêmes peines."
Article 223-11,/codes/article_lc/LEGIARTI000027813132,La tentative du délit prévu à l'article 223-10 est punie des mêmes peines.
Article 223-12 (abrogé),,Le fait de fournir à la femme les moyens matériels de pratiquer une interruption de grossesse sur elle-même est puni de trois ans d'emprisonnement et de 300 000 F d'amende. Ces peines sont portées à cinq ans d'emprisonnement et à 500 000 F d'amende si l'infraction est commise de manière habituelle.
Article 223-13,/codes/article_lc/LEGIARTI000021342968,"Le fait de provoquer au suicide d'autrui est puni de trois ans d'emprisonnement et de 45 000 euros d'amende lorsque la provocation a été suivie du suicide ou d'une tentative de suicide.
Les peines sont portées à cinq ans d'emprisonnement et à 75 000 euros d'amende lorsque la victime de l'infraction définie à l'alinéa précédent est un mineur de quinze ans.
Les personnes physiques ou morales coupables du délit prévu à la présente section encourent également la peine complémentaire suivante : interdiction de l'activité de prestataire de formation professionnelle continue au sens de l'article L. 6313-1 du code du travail pour une durée de cinq ans."
Article 223-14,/codes/article_lc/LEGIARTI000006417796,"La propagande ou la publicité, quel qu'en soit le mode, en faveur de produits, d'objets ou de méthodes préconisés comme moyens de se donner la mort est punie de trois ans d'emprisonnement et de 45 000 euros d'amende."
Article 223-15,/codes/article_lc/LEGIARTI000006417797,"Lorsque les délits prévus par les articles 223-13 et 223-14 sont commis par la voie de la presse écrite ou audiovisuelle, les dispositions particulières des lois qui régissent ces matières sont applicables en ce qui concerne la détermination des personnes responsables."
Article 223-15-1,/codes/article_lc/LEGIARTI000020630937,"Les personnes morales déclarées responsables pénalement, dans les conditions prévues par l'article 121-2, des infractions définies à la présente section encourent, outre l'amende suivant les modalités prévues par l'article 131-38 : 
1° (Abrogé) ; 
2° Les peines mentionnées aux 2° à 9° de l'article 131-39 ; 
3° La peine mentionnée au 1° de l'article 131-39 pour l'infraction prévue au deuxième alinéa de l'article 223-13. 
L'interdiction mentionnée au 2° de l'article 131-39 porte sur l'activité dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise."
Article 223-15-2,/codes/article_lc/LEGIARTI000047052865,"Est puni de trois ans d'emprisonnement et de 375 000 euros d'amende l'abus frauduleux de l'état d'ignorance ou de la situation de faiblesse soit d'un mineur, soit d'une personne dont la particulière vulnérabilité, due à son âge, à une maladie, à une infirmité, à une déficience physique ou psychique ou à un état de grossesse, est apparente ou connue de son auteur, soit d'une personne en état de sujétion psychologique ou physique résultant de l'exercice de pressions graves ou réitérées ou de techniques propres à altérer son jugement, pour conduire ce mineur ou cette personne à un acte ou à une abstention qui lui sont gravement préjudiciables.
Lorsque l'infraction est commise par le dirigeant de fait ou de droit d'un groupement qui poursuit des activités ayant pour but ou pour effet de créer, de maintenir ou d'exploiter la sujétion psychologique ou physique des personnes qui participent à ces activités, les peines sont portées à cinq ans d'emprisonnement et à 750 000 euros d'amende.
Lorsque l'infraction est commise en bande organisée par les membres d'un groupement qui poursuit des activités ayant pour but ou pour effet de créer, de maintenir ou d'exploiter la sujétion psychologique ou physique des personnes qui participent à ces activités, les peines sont portées à sept ans d'emprisonnement et à un million d'euros d'amende."
Article 223-15-3,/codes/article_lc/LEGIARTI000021342944,"Les personnes physiques coupables du délit prévu à la présente section encourent également les peines complémentaires suivantes : 

1° L'interdiction des droits civiques, civils et de famille, suivant les modalités prévues par l'article 131-26 ; 

2° L'interdiction, suivant les modalités prévues par l'article 131-27, d'exercer une fonction publique ou d'exercer l'activité professionnelle ou sociale dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise, pour une durée de cinq ans au plus, ainsi que l'activité de prestataire de formation professionnelle continue au sens de l'article L. 6313-1 du code du travail, pour la même durée ; 

3° La fermeture, pour une durée de cinq ans au plus, des établissements ou de l'un ou de plusieurs des établissements de l'entreprise ayant servi à commettre les faits incriminés ; 

4° La confiscation de la chose qui a servi ou était destinée à commettre l'infraction ou de la chose qui en est le produit, à l'exception des objets susceptibles de restitution ; 

5° L'interdiction de séjour, suivant les modalités prévues par l'article 131-31 ; 

6° L'interdiction, pour une durée de cinq ans au plus, d'émettre des chèques autres que ceux qui permettent le retrait de fonds par le tireur auprès du tiré ou ceux qui sont certifiés ; 

7° L'affichage ou la diffusion de la décision prononcée, dans les conditions prévues par l'article 131-35."
Article 223-15-4,/codes/article_lc/LEGIARTI000020630932,"Les personnes morales déclarées responsables pénalement, dans les conditions prévues par l'article 121-2, des infractions définies à la présente section encourent, outre l'amende suivant les modalités prévues par l'article 131-38, les peines prévues par l'article 131-39.
L'interdiction mentionnée au 2° de l'article 131-39 porte sur l'activité dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise."
Article 223-16,/codes/article_lc/LEGIARTI000006417803,"Les personnes physiques coupables de l'une des infractions prévues par les articles 223-3 à 223-8, 223-10 à 223-14 encourent également l'interdiction des droits civiques, civils et de famille, suivant les modalités prévues par l'article 131-26."
Article 223-17,/codes/article_lc/LEGIARTI000019293111,"Les personnes physiques coupables de l'une des infractions prévues aux articles 223-3, 223-4, 223-8, 223-10 à 223-14 encourent également les peines suivantes : 

1° L'interdiction, suivant les modalités prévues par l'article 131-27, soit d'exercer une fonction publique ou d'exercer l'activité professionnelle ou sociale dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise, soit, pour le crime prévu par l'article 223-4, d'exercer une profession commerciale ou industrielle, de diriger, d'administrer, de gérer ou de contrôler à un titre quelconque, directement ou indirectement, pour son propre compte ou pour le compte d'autrui, une entreprise commerciale ou industrielle ou une société commerciale. Ces interdictions d'exercice peuvent être prononcées cumulativement ; 

2° La confiscation définie à l'article 131-21 ; dans les cas prévus aux articles 223-13 et 223-14, peuvent être saisis ou confisqués les documents écrits, visuels ou sonores ayant servi à réaliser l'infraction ; la juridiction peut en outre ordonner la destruction, en tout ou partie, de ces documents ; 

3° La fermeture définitive ou pour une durée de cinq ans au plus de l'un, de plusieurs ou de l'ensemble des établissements de l'entreprise ayant servi à commettre l'infraction. 

Dans le cas prévu par l'article 223-8, peut être également prononcée l'exclusion des marchés publics à titre définitif ou pour une durée de cinq ans au plus."
Article 223-18,/codes/article_lc/LEGIARTI000038313170,"Les personnes physiques coupables de l'infraction prévue à l'article 223-1 encourent également les peines suivantes :
1° L'interdiction, suivant les modalités prévues par l'article 131-27, d'exercer l'activité professionnelle ou sociale dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise ;
2° L'interdiction, pour une durée de cinq ans au plus, de détenir ou de porter une arme soumise à autorisation ;
3° La suspension, pour une durée de cinq ans au plus, du permis de conduire, cette suspension pouvant être limitée à la conduite en dehors de l'activité professionnelle ; si le délit a été commis à l'occasion de la conduite d'un véhicule terrestre à moteur, la suspension ne peut pas être assortie du sursis, même partiellement, et ne peut pas être limitée à la conduite en dehors de l'activité professionnelle ;
4° L'annulation du permis de conduire, avec interdiction de solliciter la délivrance d'un nouveau permis pendant cinq ans au plus ;
4° bis (Abrogé) ;
4° ter (Abrogé) ;
5° Lorsque l'infraction a été commise à l'occasion de la conduite d'un véhicule terrestre à moteur, l'interdiction de conduire certains véhicules terrestres à moteur, y compris ceux pour la conduite desquels le permis de conduire n'est pas exigé, pour une durée de cinq ans au plus ;
6° (Abrogé) ;
7° Lorsque l'infraction a été commise à l'occasion de la conduite d'un véhicule terrestre à moteur, l'immobilisation, pendant une durée d'un an au plus, du véhicule dont le condamné s'est servi pour commettre l'infraction, s'il en est le propriétaire ;
8° Lorsque l'infraction a été commise à l'occasion de la conduite d'un véhicule terrestre à moteur, la confiscation du véhicule dont le condamné s'est servi pour commettre l'infraction, s'il en est le propriétaire."
Article 223-19,/codes/article_lc/LEGIARTI000006417808,"Les personnes physiques coupables de l'une des infractions prévues par les articles 223-10 et 223-11 encourent, outre les peines mentionnées par ces articles, l'interdiction, pour une durée de cinq ans au plus, d'exercer une activité de nature médicale ou para-médicale."
Article 223-20,/codes/article_lc/LEGIARTI000006417809,Les personnes physiques coupables de l'une des infractions prévues par les articles 223-1 et 223-8 encourent également la peine complémentaire d'affichage ou de diffusion de la décision prévue par l'article 131-35.
Article 223-21,/codes/article_lc/LEGIARTI000037391559,"L'interdiction du territoire français peut être prononcée dans les conditions prévues à l'article 131-30, soit à titre définitif, soit pour une durée maximale de dix ans, à l'encontre de tout étranger coupable de l'une des infractions prévues à la section 5 du présent chapitre."
Article 224-1 A,/codes/article_lc/LEGIARTI000027807070,"La réduction en esclavage est le fait d'exercer à l'encontre d'une personne l'un des attributs du droit de propriété. 
La réduction en esclavage d'une personne est punie de vingt années de réclusion criminelle. 
Les deux premiers alinéas de l'article 132-23 relatif à la période de sûreté sont applicables à l'infraction prévue au présent article."
Article 224-1 B,/codes/article_lc/LEGIARTI000027807085,"L'exploitation d'une personne réduite en esclavage est le fait de commettre à l'encontre d'une personne dont la réduction en esclavage est apparente ou connue de l'auteur une agression sexuelle, de la séquestrer ou de la soumettre à du travail forcé ou du service forcé. 
L'exploitation d'une personne réduite en esclavage est punie de vingt années de réclusion criminelle. 
Les deux premiers alinéas de l'article 132-23 relatif à la période de sûreté sont applicables à l'infraction prévue au présent article."
Article 224-1 C,/codes/article_lc/LEGIARTI000027807093,"Le crime de réduction en esclavage défini à l'article 224-1 A et le crime d'exploitation d'une personne réduite en esclavage définis à l'article 224-1 B sont punis de trente années de réclusion criminelle lorsqu'ils sont commis : 
1° A l'égard d'un mineur ; 
2° A l'égard d'une personne dont la vulnérabilité due à son âge, à une maladie, à une infirmité, à une déficience physique ou psychique ou à un état de grossesse est apparente ou connue de l'auteur ; 
3° Par un ascendant légitime, naturel ou adoptif ou par une personne qui a autorité sur la victime ou abuse de l'autorité que lui confèrent ses fonctions ; 
4° Par une personne appelée à participer, par ses fonctions, à la lutte contre l'esclavage ou au maintien de l'ordre public ; 
5° Lorsque le crime est précédé ou accompagné de tortures ou d'actes de barbarie. 
Les deux premiers alinéas de l'article 132-23 relatif à la période de sûreté sont applicables aux infractions prévues au présent article."
Article 224-1,/codes/article_lc/LEGIARTI000027811104,"Le fait, sans ordre des autorités constituées et hors les cas prévus par la loi, d'arrêter, d'enlever, de détenir ou de séquestrer une personne, est puni de vingt ans de réclusion criminelle. 
Les deux premiers alinéas de l'article 132-23 relatif à la période de sûreté sont applicables à cette infraction. 
Toutefois, si la personne détenue ou séquestrée est libérée volontairement avant le septième jour accompli depuis celui de son appréhension, la peine est de cinq ans d'emprisonnement et de 75 000 euros d'amende, sauf dans les cas prévus par l'article 224-2."
Article 224-2,/codes/article_lc/LEGIARTI000027811099,"L'infraction prévue à l'article 224-1 est punie de trente ans de réclusion criminelle lorsque la victime a subi une mutilation ou une infirmité permanente provoquée volontairement ou résultant soit des conditions de détention, soit d'une privation d'aliments ou de soins. 
Elle est punie de la réclusion criminelle à perpétuité lorsqu'elle est précédée ou accompagnée de tortures ou d'actes de barbarie ou lorsqu'elle est suivie de la mort de la victime. 
Les deux premiers alinéas de l'article 132-23 relatif à la période de sûreté sont applicables aux infractions prévues par le présent article."
Article 224-3,/codes/article_lc/LEGIARTI000027811093,"L'infraction prévue par l'article 224-1 est punie de trente ans de réclusion criminelle lorsqu'elle est commise à l'égard de plusieurs personnes. 
Les deux premiers alinéas de l'article 132-23 relatif à la période de sûreté sont applicables à cette infraction. 
Toutefois, si la personne détenue ou séquestrée ou toutes les personnes détenues ou séquestrées sont libérées volontairement dans le délai prévu par le troisième alinéa de l'article 224-1, la peine est de dix ans d'emprisonnement, sauf si la victime ou l'une des victimes a subi l'une des atteintes à son intégrité physique mentionnées à l'article 224-2."
Article 224-4,/codes/article_lc/LEGIARTI000027811087,"Si la personne arrêtée, enlevée, détenue ou séquestrée l'a été comme otage soit pour préparer ou faciliter la commission d'un crime ou d'un délit, soit pour favoriser la fuite ou assurer l'impunité de l'auteur ou du complice d'un crime ou d'un délit, soit pour obtenir l'exécution d'un ordre ou d'une condition, notamment le versement d'une rançon, l'infraction prévue par l'article 224-1 est punie de trente ans de réclusion criminelle. 
Les deux premiers alinéas de l'article 132-23 relatif à la période de sûreté sont applicables à cette infraction. 
Sauf dans les cas prévus à l'article 224-2, la peine est de dix ans d'emprisonnement si la personne prise en otage dans les conditions définies au premier alinéa est libérée volontairement avant le septième jour accompli depuis celui de son appréhension, sans que l'ordre ou la condition ait été exécuté."
Article 224-5,/codes/article_lc/LEGIARTI000027811082,"Lorsque la victime de l'un des crimes prévus aux articles 224-1 à 224-4 est un mineur de quinze ans, la peine est portée à la réclusion criminelle à perpétuité si l'infraction est punie de trente ans de réclusion criminelle et à trente ans de réclusion criminelle si l'infraction est punie de vingt ans de réclusion criminelle. 
Les deux premiers alinéas de l'article 132-23 relatif à la période de sûreté sont applicables dans les cas prévus par le présent article."
Article 224-5-1,/codes/article_lc/LEGIARTI000027811079,"Toute personne qui a tenté de commettre les crimes prévus par la présente section est exempte de peine si, ayant averti l'autorité administrative ou judiciaire, elle a permis d'éviter la réalisation de l'infraction et d'identifier, le cas échéant, les autres auteurs ou complices.
   La peine privative de liberté encourue par l'auteur ou le complice d'un des crimes prévus à la présente section est réduite de moitié si, ayant averti l'autorité administrative ou judiciaire, il a permis de faire cesser l'infraction ou d'éviter que l'infraction n'entraîne mort d'homme ou infirmité permanente et d'identifier, le cas échéant, les autres auteurs ou complices. Lorsque la peine encourue est la réclusion criminelle à perpétuité, celle-ci est ramenée à vingt ans de réclusion criminelle."
Article 224-5-2,/codes/article_lc/LEGIARTI000027811073,"Lorsque les infractions prévues par le premier alinéa de l'article 224-1 et par les articles 224-2 à 224-5 sont commises en bande organisée, les peines sont portées à 1 000 000 euros d'amende et à : 
1° Trente ans de réclusion criminelle si l'infraction est punie de vingt ans de réclusion criminelle ; 
2° La réclusion criminelle à perpétuité si l'infraction est punie de trente ans de réclusion criminelle. 
Les deux premiers alinéas de l'article 132-23 relatif à la période de sûreté sont applicables dans les cas prévus aux 1° et 2°."
Article 224-6,/codes/article_lc/LEGIARTI000006417819,"Le fait de s'emparer ou de prendre le contrôle par violence ou menace de violence d'un aéronef, d'un navire ou de tout autre moyen de transport à bord desquels des personnes ont pris place, ainsi que d'une plate-forme fixe située sur le plateau continental, est puni de vingt ans de réclusion criminelle. 
Les deux premiers alinéas de l'article 132-23 relatif à la période de sûreté sont applicables à cette infraction."
Article 224-6-1,/codes/article_lc/LEGIARTI000023376435,
Article 224-7,/codes/article_lc/LEGIARTI000006417820,"L'infraction définie à l'article 224-6 est punie de la réclusion criminelle à perpétuité lorsqu'elle est accompagnée de tortures ou d'actes de barbarie ou s'il en est résulté la mort d'une ou de plusieurs personnes. 
Les deux premiers alinéas de l'article 132-23 sont applicables à cette infraction."
Article 224-8,/codes/article_lc/LEGIARTI000006417823,"Le fait par quiconque, en communiquant une fausse information, de compromettre sciemment la sécurité d'un aéronef en vol ou d'un navire est puni de cinq ans d'emprisonnement et de 75 000 euros d'amende.

La tentative de l'infraction prévue au présent article est punie des mêmes peines."
Article 224-8-1,/codes/article_lc/LEGIARTI000006417824,"Toute personne qui a tenté de commettre les crimes prévus par la présente section est exempte de peine si, ayant averti l'autorité administrative ou judiciaire, elle a permis d'éviter la réalisation de l'infraction et d'identifier, le cas échéant, les autres auteurs ou complices.
   La peine privative de liberté encourue par l'auteur ou le complice d'un des crimes prévus à la présente section est réduite de moitié si, ayant averti l'autorité administrative ou judiciaire, il a permis de faire cesser l'infraction ou d'éviter que l'infraction n'entraîne mort d'homme ou infirmité permanente et d'identifier, le cas échéant, les autres auteurs ou complices. Lorsque la peine encourue est la réclusion criminelle à perpétuité, celle-ci est ramenée à vingt ans de réclusion criminelle."
